0,1
"Born in Chicago, Illinois. During the Redress Movement, worked for the Department of Justice's Office of Redress Administration (ORA), which was established to identify and administer reparations payments to eligible individuals. Worked as an Administrator with the ORA from 1989 to 1991. After leaving the ORA, worked with the Civil Liberties Public Education Fund, the Office of the Secretary with the Department of Labor, and the Voting Section, Department of Justice.","['born', 'chicago', 'illinoi', 'redress', 'movement', 'work', 'depart', 'justic', 'offic', 'redress', 'administr', 'os', 'establish', 'identifi', 'administ', 'repar', 'payment', 'elig', 'individu', 'work', 'administr', 'os', '1989', '1991', 'leav', 'os', 'work', 'civil', 'liberti', 'public', 'educ', 'fund', 'offic', 'secretari', 'depart', 'labor', 'vote', 'section', 'depart', 'justic']"
"Born in Alexandria, Virginia. During the Redress Movement, the Department of Justice's Office of Redress Administration (ORA) was established to identify and administer reparations payments to eligible individuals. Worked as a Project Manager with the ORA from 1990 to 2000.","['born', 'alexandria', 'virginia', 'redress', 'movement', 'depart', 'justic', 'offic', 'redress', 'administr', 'os', 'establish', 'identifi', 'administ', 'repar', 'payment', 'elig', 'individu', 'work', 'project', 'manag', 'os', '1990', '2000']"
"Born in Wilmington, Delaware. During the Redress Movement, worked for the Department of Justice's Office of Redress Administration (ORA), which was established to identify and administer reparations payments to eligible individuals. Worked as a Program Management Analyst for the Special Verification Unit of the ORA from 1991 to 1995. After leaving the ORA, following a brief stint in higher education, returned to the Department of Justice's Civil Rights Division as part of ORA/Litigation Support Services Group from 1995 to 2002. Additionally, served in the Justice Management Division's Budget Staff, as part of the Inaugural Leadership Excellence and Achievement Program (LEAP ) cohort. She is currently Deputy Director of Administration in the Office of Administration at the Office of Justice Programs (OJP). OJP provides innovative leadership to federal, state, local, and tribal justice systems, by disseminating state-of-the art knowledge and practices across America, and providing grants for the implementation of these crime fighting strategies. She also serves as the Director of Business Resources Division (BRD).","['born', 'wilmington', 'delawar', 'redress', 'movement', 'work', 'depart', 'justic', 'offic', 'redress', 'administr', 'os', 'establish', 'identifi', 'administ', 'repar', 'payment', 'elig', 'individu', 'work', 'program', 'manag', 'analyst', 'special', 'verif', 'unit', 'os', '1991', '1995', 'leav', 'os', 'follow', 'brief', 'stint', 'higher', 'educ', 'return', 'depart', 'justic', 'civil', 'right', 'divis', 'part', 'oralitig', 'support', 'servic', 'group', '1995', '2002', 'addit', 'serv', 'justic', 'manag', 'divis', 'budget', 'staff', 'part', 'inaugur', 'leadership', 'excel', 'achiev', 'program', 'leap', 'cohort', 'current', 'deputi', 'director', 'administr', 'offic', 'administr', 'offic', 'justic', 'program', 'ojp', 'ojp', 'provid', 'innov', 'leadership', 'feder', 'state', 'local', 'tribal', 'justic', 'system', 'dissemin', 'stateofth', 'art', 'knowledg', 'practic', 'across', 'america', 'provid', 'grant', 'implement', 'crime', 'fight', 'strategi', 'also', 'serv', 'director', 'busi', 'resourc', 'divis', 'brd']"
"Born in Washington, D.C. During the Redress Movement, worked for the Department of Justice's Office of Redress Administration (ORA), which was established to identify and administer reparations payments to eligible individuals. Worked as the ORA's Deputy Director, Verification Unit, from 1989 to 1997. After leaving the ORA, went on to work as the Deputy Executive Officer, Department of Justice, Civil Rights Division; Deputy Director for Management of the Department of Health and Human Services, Office for Civil Rights; Acting Inspector General, Office of Inspector General and Chief Administrative Officer, DLA Piper LLP.","['born', 'washington', 'dc', 'redress', 'movement', 'work', 'depart', 'justic', 'offic', 'redress', 'administr', 'os', 'establish', 'identifi', 'administ', 'repar', 'payment', 'elig', 'individu', 'work', 'os', 'deputi', 'director', 'verif', 'unit', '1989', '1997', 'leav', 'os', 'went', 'work', 'deputi', 'execut', 'offic', 'depart', 'justic', 'civil', 'right', 'divis', 'deputi', 'director', 'manag', 'depart', 'health', 'human', 'servic', 'offic', 'civil', 'right', 'act', 'inspector', 'gener', 'offic', 'inspector', 'gener', 'chief', 'administr', 'offic', 'dla', 'piper', 'llp']"
"Born in Bethesda, Maryland. During the Redress Movement, worked for the Department of Justice's Office of Redress Administration (ORA), which was established to identify and administer reparations payments to eligible individuals. From 1988 to 1992, was Administrator for the Office of Redress Administration as well as Executive Officer for the Civil Rights and Criminal Division. After retiring from the Department of Justice, worked in the private sector for SAIC, Unisys, then with DLA Piper LLP.","['born', 'bethesda', 'maryland', 'redress', 'movement', 'work', 'depart', 'justic', 'offic', 'redress', 'administr', 'os', 'establish', 'identifi', 'administ', 'repar', 'payment', 'elig', 'individu', '1988', '1992', 'administr', 'offic', 'redress', 'administr', 'well', 'execut', 'offic', 'civil', 'right', 'crimin', 'divis', 'retir', 'depart', 'justic', 'work', 'privat', 'sector', 'saic', 'unisi', 'dla', 'piper', 'llp']"
"Born in Atlanta, Georgia. During the Redress Movement, worked for the Department of Justice's Office of Redress Administration (ORA), which was established to identify and administer reparations payments to eligible individuals. Was Legal Counsel for the ORA from 1991 to 2000. After leaving the ORA, was Chief and Deputy Chief, Freedom of Information Act/Privacy Act Branch, Civil Rights Division, U.S. Department of Justice.","['born', 'atlanta', 'georgia', 'redress', 'movement', 'work', 'depart', 'justic', 'offic', 'redress', 'administr', 'os', 'establish', 'identifi', 'administ', 'repar', 'payment', 'elig', 'individu', 'legal', 'counsel', 'os', '1991', '2000', 'leav', 'os', 'chief', 'deputi', 'chief', 'freedom', 'inform', 'actprivaci', 'act', 'branch', 'civil', 'right', 'divis', 'u', 'depart', 'justic']"
"Born in Virginia. During the Redress Movement, worked for the Department of Justice's Office of Redress Administration (ORA), which was established to identify and administer reparations payments to eligible individuals. Worked as a Historical Researcher with the ORA from 1988 to 1996. After retirement in 1996, worked as a consultant to DOJ on a variety of issues, some related to ORA, some not. Also renewed a serious interest in painting, and since about 2001, began teaching art to adults and frequently showing work.","['born', 'virginia', 'redress', 'movement', 'work', 'depart', 'justic', 'offic', 'redress', 'administr', 'os', 'establish', 'identifi', 'administ', 'repar', 'payment', 'elig', 'individu', 'work', 'histor', 'research', 'os', '1988', '1996', 'retir', '1996', 'work', 'consult', 'doj', 'varieti', 'issu', 'relat', 'os', 'also', 'renew', 'seriou', 'interest', 'paint', 'sinc', '2001', 'began', 'teach', 'art', 'adult', 'frequent', 'show', 'work']"
"Born in Newport News, Virginia. During the Redress Movement, worked for the Department of Justice's Office of Redress Administration (ORA), which was established to identify and administer reparations payments to eligible individuals. Worked as a Document Technician with the ORA from 1997 to 2000. After the ORA sunset, continued to work for the Department of Justice/Civil Rights Division in the IT field.","['born', 'newport', 'news', 'virginia', 'redress', 'movement', 'work', 'depart', 'justic', 'offic', 'redress', 'administr', 'os', 'establish', 'identifi', 'administ', 'repar', 'payment', 'elig', 'individu', 'work', 'document', 'technician', 'os', '1997', '2000', 'os', 'sunset', 'continu', 'work', 'depart', 'justicecivil', 'right', 'divis', 'field']"
"Yonsei female. Born in 1990 in Champaign, Illinois. Father's family is from Canada and her mother is from Japan. Paternal grandparents were incarcerated in Tashme and Lillooet in Canada. After attending college on the East Coast, moved to Chicago and became active in the Japanese American community.","['yonsei', 'femal', 'born', '1990', 'champaign', 'illinoi', 'father', 'famili', 'canada', 'mother', 'japan', 'patern', 'grandpar', 'incarcer', 'tashm', 'lillooet', 'canada', 'attend', 'colleg', 'east', 'coast', 'move', 'chicago', 'becam', 'activ', 'japanes', 'american', 'commun']"
"Nisei male. Born September 10, 1921, in Colusa, California. As a child, family moved to Stockton, California, where parents owned a hotel. Was attending the University of California at Berkeley when Japan bombed Pearl Harbor, and the family was sent to the Rohwer concentration camp, Arkansas. Left camp to live in Chicago, Illinois, where he became an optometrist.","['nisei', 'male', 'born', 'septemb', '10', '1921', 'colusa', 'california', 'child', 'famili', 'move', 'stockton', 'california', 'parent', 'own', 'hotel', 'attend', 'univers', 'california', 'berkeley', 'japan', 'bomb', 'pearl', 'harbor', 'famili', 'sent', 'rohwer', 'concentr', 'camp', 'arkansa', 'left', 'camp', 'live', 'chicago', 'illinoi', 'becam', 'optometrist']"
"Nisei female. Born July 12, 1926, in Terminal Island, California. Grew up on Terminal Island where father worked as a ship builder. During World War II, removed to the Poston concentration camp, Arizona. Left camp and lived in Pennsylvania with relatives before attending college in New York. Family resettled in Chicago, Illinois, after the war, where Chiyoko eventually joined them.","['nisei', 'femal', 'born', 'juli', '12', '1926', 'termin', 'island', 'california', 'grew', 'termin', 'island', 'father', 'work', 'ship', 'builder', 'world', 'war', 'ii', 'remov', 'poston', 'concentr', 'camp', 'arizona', 'left', 'camp', 'live', 'pennsylvania', 'rel', 'attend', 'colleg', 'new', 'york', 'famili', 'resettl', 'chicago', 'illinoi', 'war', 'chiyoko', 'eventu', 'join']"
"Sansei female. Born May 6, 1938, in Los Angeles, California. During World War II, sent to the Manzanar concentration camp, California, with her parents and grandparents. After leaving camp, the family resettled in Chicago, Illinois, where her mother did factory work.","['sansei', 'femal', 'born', 'may', '6', '1938', 'lo', 'angel', 'california', 'world', 'war', 'ii', 'sent', 'manzanar', 'concentr', 'camp', 'california', 'parent', 'grandpar', 'leav', 'camp', 'famili', 'resettl', 'chicago', 'illinoi', 'mother', 'factori', 'work']"
"Sansei female. Born in 1953 in Chicago, Illinois. Grew up hearing stories of her parents' wartime experiences at the Santa Anita Assembly Center and Manzanar concentration camp, California. After leaving camp, parents resettled in Chicago, Illinois, where Ellen was born and raised.","['sansei', 'femal', 'born', '1953', 'chicago', 'illinoi', 'grew', 'hear', 'stori', 'parent', 'wartim', 'experi', 'santa', 'anita', 'assembl', 'center', 'manzanar', 'concentr', 'camp', 'california', 'leav', 'camp', 'parent', 'resettl', 'chicago', 'illinoi', 'ellen', 'born', 'rais']"
"Sansei female. Born February 20, 1945, at the Manzanar concentration camp, California. Prior to the war, her father, an Issei, was a curator at the Harding Museum in Chicago. After the bombing of Pearl Harbor, her parents decided to volunteer to go early to Manzanar to help set up the camp. After leaving Manzanar, the family lived in California and then moved to Japan, where father worked for the U.S. Navy translating for the war crimes trials. They returned to Los Angeles where Fumino grew up.","['sansei', 'femal', 'born', 'februari', '20', '1945', 'manzanar', 'concentr', 'camp', 'california', 'prior', 'war', 'father', 'issei', 'curat', 'hard', 'museum', 'chicago', 'bomb', 'pearl', 'harbor', 'parent', 'decid', 'volunt', 'go', 'earli', 'manzanar', 'help', 'set', 'camp', 'leav', 'manzanar', 'famili', 'live', 'california', 'move', 'japan', 'father', 'work', 'u', 'navi', 'translat', 'war', 'crime', 'trial', 'return', 'lo', 'angel', 'fumino', 'grew']"
"Sansei male. Born May 8, 1953, in Chicago, Illinois. Parents were Nisei, sent to the concentration camps at Poston, Arizona, Manzanar and Tule Lake, California, during World War II. After leaving camp, resettled in Chicago, where Gary was born and raised.","['sansei', 'male', 'born', 'may', '8', '1953', 'chicago', 'illinoi', 'parent', 'nisei', 'sent', 'concentr', 'camp', 'poston', 'arizona', 'manzanar', 'tule', 'lake', 'california', 'world', 'war', 'ii', 'leav', 'camp', 'resettl', 'chicago', 'gari', 'born', 'rais']"
"Yonsei. Born in Los Angeles, California, but raised in Ohio. During World War II, members of their family were incarcerated in the Manzanar and Tule Lake concentration camps in California. Graduated from San Francisco State University with a degree in Ethnic Studies. Moved to Chicago, involved in numerous community groups.","['yonsei', 'born', 'lo', 'angel', 'california', 'rais', 'ohio', 'world', 'war', 'ii', 'member', 'famili', 'incarcer', 'manzanar', 'tule', 'lake', 'concentr', 'camp', 'california', 'graduat', 'san', 'francisco', 'state', 'univers', 'degre', 'ethnic', 'studi', 'move', 'chicago', 'involv', 'numer', 'commun', 'group']"
